characterID	movieID	movie title	gender
u2844	m186	smokin' aces	f
u2847	m187	solaris	m
u2848	m187	solaris	f
u2850	m187	solaris	m
u2851	m188	someone to watch over me	f
u2852	m188	someone to watch over me	f
u2856	m188	someone to watch over me	m
u2860	m188	someone to watch over me	m
u2864	m189	spider-man	m
u2871	m189	spider-man	F
u2873	m189	spider-man	f
u2876	m189	spider-man	m
u2879	m189	spider-man	m
u2884	m190	stalag 17	m
u2888	m190	stalag 17	m
u2889	m190	stalag 17	m
u2892	m190	stalag 17	m
u2894	m190	stalag 17	m
u2895	m190	stalag 17	M
u2899	m191	star trek: generations	m
u2901	m191	star trek: generations	f
u2904	m191	star trek: generations	m
u2906	m191	star trek: generations	m
u2914	m192	star trek iii: the search for spock	m
u2916	m192	star trek iii: the search for spock	m
u2918	m192	star trek iii: the search for spock	m
u2923	m192	star trek iii: the search for spock	f
u2924	m192	star trek iii: the search for spock	m
u2928	m192	star trek iii: the search for spock	m
u2932	m193	star trek: the wrath of khan	M
u2935	m193	star trek: the wrath of khan	m
u2938	m193	star trek: the wrath of khan	m
u2940	m193	star trek: the wrath of khan	f
u2943	m193	star trek: the wrath of khan	m
u2951	m194	star trek iv: the voyage home	m
u2957	m194	star trek iv: the voyage home	f
u2958	m194	star trek iv: the voyage home	m
u2966	m194	star trek iv: the voyage home	m
u2967	m194	star trek iv: the voyage home	m
u2971	m195	star trek: insurrection	f
u2972	m195	star trek: insurrection	m
u2974	m195	star trek: insurrection	m
u2975	m195	star trek: insurrection	m
u2980	m195	star trek: insurrection	m
u2982	m195	star trek: insurrection	m
u2987	m195	star trek: insurrection	f
u2988	m195	star trek: insurrection	m
u2991	m196	star trek: first contact	f
u2992	m196	star trek: first contact	f
u2993	m196	star trek: first contact	m
u2995	m196	star trek: first contact	m
u2997	m196	star trek: first contact	m
u2999	m196	star trek: first contact	m
u3001	m196	star trek: first contact	f
u3005	m196	star trek: first contact	m
u3007	m197	star trek vi: the undiscovered country	m
u3008	m197	star trek vi: the undiscovered country	m
u3012	m197	star trek vi: the undiscovered country	m
u3019	m197	star trek vi: the undiscovered country	m
u3020	m197	star trek vi: the undiscovered country	m
u3024	m198	star trek: nemesis	f
u3025	m198	star trek: nemesis	m
u3026	m198	star trek: nemesis	f
u3028	m198	star trek: nemesis	m
u3031	m198	star trek: nemesis	m
u3033	m198	star trek: nemesis	m
u3034	m198	star trek: nemesis	m
u3042	m199	starman	m
u3043	m199	starman	f
u3045	m199	starman	m
u3049	m199	starman	m
u3050	m199	starman	M
u3055	m200	strange days	f
u3057	m200	strange days	m
u3058	m200	strange days	f
u3059	m200	strange days	m
u3061	m200	strange days	m
u3067	m201	suspect zero	m
u3072	m201	suspect zero	M
u3073	m201	suspect zero	f
u3075	m201	suspect zero	m
u3081	m202	swingers	f
u3086	m202	swingers	f
u3088	m202	swingers	m
u3090	m202	swingers	m
u3091	m202	swingers	m
u3092	m202	swingers	m
u3098	m203	the godfather	m
u3102	m203	the godfather	m
u3104	m203	the godfather	f
u3105	m203	the godfather	m
u3112	m203	the godfather	m
u3117	m204	the talented mr. ripley	m
u3118	m204	the talented mr. ripley	m
u3122	m204	the talented mr. ripley	f
u3123	m204	the talented mr. ripley	f
u3124	m204	the talented mr. ripley	m
u3125	m204	the talented mr. ripley	m
u3126	m204	the talented mr. ripley	m
u3129	m205	taxi driver	f
u3131	m205	taxi driver	M
u3132	m205	taxi driver	f
u3135	m205	taxi driver	m
u3138	m205	taxi driver	m
u3139	m205	taxi driver	m
u3140	m205	taxi driver	m
u3142	m206	the rock	m
u3143	m206	the rock	m
u3145	m207	the majestic	f
u3146	m207	the majestic	m
u3150	m207	the majestic	m
u3153	m207	the majestic	m
u3154	m207	the majestic	m
u3157	m207	the majestic	m
u3162	m208	the birds	f
u3164	m208	the birds	f
u3168	m208	the birds	f
u3171	m208	the birds	f
u3172	m208	the birds	m
u3174	m208	the birds	f
u3178	m209	the body snatcher	m
u3180	m209	the body snatcher	m
u3182	m209	the body snatcher	m
u3183	m209	the body snatcher	f
u3186	m210	the crow: salvation	m
u3189	m210	the crow: salvation	f
u3192	m210	the crow: salvation	f
u3197	m211	the day the earth stood still	m
u3200	m211	the day the earth stood still	M
u3201	m211	the day the earth stood still	f
u3204	m211	the day the earth stood still	m
u3207	m211	the day the earth stood still	m
u3208	m212	the lost boys	m
u3209	m212	the lost boys	m
u3213	m212	the lost boys	f
u3214	m212	the lost boys	m
u3215	m212	the lost boys	m
u3216	m212	the lost boys	m
u3217	m212	the lost boys	f
u3220	m213	the thing	m
u3225	m213	the thing	m
u3228	m213	the thing	m
u3230	m214	the time machine	m
u3232	m214	the time machine	f
u3233	m214	the time machine	m
u3235	m214	the time machine	f
u3238	m214	the time machine	M
u3239	m214	the time machine	M
u3241	m214	the time machine	m
u3243	m215	the jacket	m
u3248	m215	the jacket	f
u3250	m215	the jacket	f
u3251	m215	the jacket	m
u3252	m215	the jacket	m
u3254	m215	the jacket	f
u3258	m216	thelma & louise	m
u3259	m216	thelma & louise	m
u3261	m216	thelma & louise	f
u3266	m216	thelma & louise	f
u3270	m217	there's something about mary	m
u3273	m217	there's something about mary	m
u3276	m217	there's something about mary	f
u3277	m217	there's something about mary	f
u3282	m217	there's something about mary	m
u3283	m217	there's something about mary	m
u3284	m217	there's something about mary	m
u3293	m218	thirteen days	m
u3299	m218	thirteen days	m
u3302	m219	thunderheart	M
u3303	m219	thunderheart	m
u3308	m219	thunderheart	m
u3311	m220	top gun	f
u3313	m220	top gun	m
u3316	m220	top gun	m
u3318	m220	top gun	m
u3321	m220	top gun	m
u3324	m220	top gun	m
u3330	m221	total recall	m
u3332	m221	total recall	m
u3335	m221	total recall	m
u3338	m221	total recall	f
u3339	m221	total recall	m
u3340	m221	total recall	f
u3341	m221	total recall	m
u3345	m222	tremors	m
u3352	m222	tremors	f
u3353	m222	tremors	m
u3357	m223	true believer	m
u3362	m223	true believer	f
u3365	m223	true believer	m
u3366	m223	true believer	m
u3367	m223	true believer	m
u3368	m223	true believer	m
u3373	m224	twin peaks: fire walk with me	m
u3379	m224	twin peaks: fire walk with me	m
u3380	m224	twin peaks: fire walk with me	f
u3387	m224	twin peaks: fire walk with me	m
u3390	m224	twin peaks: fire walk with me	f
u3391	m224	twin peaks: fire walk with me	m
u3398	m224	twin peaks: fire walk with me	m
u3405	m225	the verdict	m
u3407	m225	the verdict	m
u3408	m225	the verdict	m
u3409	m225	the verdict	m
u3410	m225	the verdict	m
u3412	m225	the verdict	m
u3413	m225	the verdict	f
u3414	m225	the verdict	f
u3417	m225	the verdict	m
u3419	m225	the verdict	f
u3425	m226	the war of the worlds	m
u3437	m226	the war of the worlds	f
u3439	m227	new nightmare	m
u3440	m227	new nightmare	m
u3442	m227	new nightmare	m
u3443	m227	new nightmare	f
u3446	m227	new nightmare	m
u3456	m228	white squall	m
u3461	m228	white squall	m
u3468	m228	white squall	m
u3476	m229	wild at heart	m
u3485	m229	wild at heart	m
u3486	m229	wild at heart	f
u3488	m229	wild at heart	f
u3493	m229	wild at heart	m
u3494	m229	wild at heart	m
u3495	m230	wonder boys	m
u3497	m230	wonder boys	m
u3500	m230	wonder boys	f
u3501	m230	wonder boys	m
u3504	m230	wonder boys	f
u3511	m231	the woodsman	m
u3512	m231	the woodsman	f
u3513	m231	the woodsman	m
u3516	m231	the woodsman	f
u3517	m231	the woodsman	m
u3518	m231	the woodsman	f
u3519	m231	the woodsman	m
u3520	m232	the abyss	m
u3525	m232	the abyss	f
u3532	m233	l'avventura	f
u3543	m233	l'avventura	f
u3545	m233	l'avventura	m
u3549	m234	agnes of god	f
u3555	m234	agnes of god	f
u3557	m234	agnes of god	f
u3561	m235	a hard day's night	m
u3566	m235	a hard day's night	m
u3567	m235	a hard day's night	f
u3568	m235	a hard day's night	m
u3569	m235	a hard day's night	m
u3570	m235	a hard day's night	f
u3571	m235	a hard day's night	m
u3572	m235	a hard day's night	m
u3574	m235	a hard day's night	m
u3578	m235	a hard day's night	m
u3582	m236	alien	M
u3585	m236	alien	M
u3599	m238	all about eve	m
u3600	m238	all about eve	m
u3601	m238	all about eve	f
u3602	m238	all about eve	f
u3603	m238	all about eve	f
u3604	m238	all about eve	f
u3605	m238	all about eve	m
u3606	m238	all about eve	f
u3607	m238	all about eve	m
u3611	m239	all the president's men	m
u3612	m239	all the president's men	f
u3618	m239	all the president's men	m
u3629	m239	all the president's men	m
u3631	m239	all the president's men	m
u3635	m239	all the president's men	m
u3640	m240	american pie	f
u3641	m240	american pie	f
u3642	m240	american pie	m
u3644	m240	american pie	m
u3646	m240	american pie	f
u3648	m240	american pie	m
u3652	m240	american pie	m
u3654	m240	american pie	f
u3656	m241	an american werewolf in paris	m
u3658	m241	an american werewolf in paris	m
u3661	m241	an american werewolf in paris	m
u3663	m241	an american werewolf in paris	m
u3664	m241	an american werewolf in paris	f
u3667	m242	anastasia	f
u3669	m242	anastasia	m
u3675	m242	anastasia	m
u3680	m243	annie hall	f
u3681	m243	annie hall	m
u3686	m243	annie hall	f
u3695	m243	annie hall	m
u3696	m243	annie hall	f
u3699	m243	annie hall	m
u3702	m244	the anniversary party	m
u3703	m244	the anniversary party	f
u3704	m244	the anniversary party	f
u3706	m244	the anniversary party	m
u3707	m244	the anniversary party	m
u3708	m244	the anniversary party	f
u3710	m244	the anniversary party	f
u3711	m244	the anniversary party	m
u3712	m244	the anniversary party	m
u3713	m244	the anniversary party	f
u3714	m244	the anniversary party	f
u3715	m244	the anniversary party	f
u3717	m245	antz	f
u3724	m245	antz	m
u3725	m245	antz	m
u3727	m246	the apartment	M
u3728	m246	the apartment	m
u3729	m246	the apartment	m
u3730	m246	the apartment	f
u3731	m246	the apartment	m
u3732	m246	the apartment	f
u3738	m246	the apartment	m
u3739	m246	the apartment	f
u3742	m247	apocalypse now	m
u3744	m247	apocalypse now	m
u3745	m247	apocalypse now	m
u3746	m247	apocalypse now	m
u3752	m247	apocalypse now	m
u3753	m247	apocalypse now	m
u3755	m247	apocalypse now	m
u3763	m247	apocalypse now	m
u3765	m248	arctic blue	f
u3766	m248	arctic blue	m
u3767	m248	arctic blue	m
u3777	m249	as good as it gets	f
u3780	m249	as good as it gets	f
u3781	m249	as good as it gets	m
u3784	m249	as good as it gets	m
u3787	m249	as good as it gets	m
u3791	m250	assassins	m
u3794	m250	assassins	f
u3796	m250	assassins	m
u3798	m250	assassins	m
u3803	m251	asylum	M
u3809	m251	asylum	m
u3813	m251	asylum	m
u3816	m252	a walk to remember	f
u3819	m252	a walk to remember	f
u3820	m252	a walk to remember	m
u3822	m252	a walk to remember	m
u3828	m253	back to the future	m
u3829	m253	back to the future	m
u3833	m253	back to the future	M
u3842	m254	badlands	f
u3843	m254	badlands	m
u3849	m255	the adventures of buckaroo banzai across the 8th dimension	m
u3857	m255	the adventures of buckaroo banzai across the 8th dimension	f
u3864	m256	barton fink	f
u3865	m256	barton fink	m
u3866	m256	barton fink	m
u3868	m256	barton fink	m
u3869	m256	barton fink	m
u3870	m256	barton fink	m
u3873	m256	barton fink	m
u3878	m257	basic instinct	f
u3879	m257	basic instinct	f
u3882	m257	basic instinct	m
u3884	m257	basic instinct	m
u3887	m258	basquiat	m
u3888	m258	basquiat	m
u3891	m258	basquiat	m
u3892	m258	basquiat	m
u3899	m258	basquiat	f
u3901	m258	basquiat	m
u3912	m259	batman returns	m
u3916	m259	batman returns	m
u3917	m259	batman returns	m
u3918	m259	batman returns	f
u3919	m260	batman and robin	m
u3922	m260	batman and robin	m
u3923	m260	batman and robin	m
u3924	m260	batman and robin	m
u3926	m260	batman and robin	f
u3930	m260	batman and robin	m
u3932	m261	batman forever	m
u3933	m261	batman forever	m
u3934	m261	batman forever	m
u3935	m261	batman forever	f
u3943	m262	batman	m
u3944	m262	batman	m
u3952	m262	batman	m
u3956	m262	batman	f
u3957	m263	bean	f
u3961	m263	bean	m
u3965	m263	bean	m
u3970	m264	beavis and butt-head do america	m
u3972	m264	beavis and butt-head do america	m
u3973	m264	beavis and butt-head do america	m
u3976	m264	beavis and butt-head do america	m
u3979	m265	beetle juice	m
u3980	m265	beetle juice	f
u3981	m265	beetle juice	m
u3982	m265	beetle juice	m
u3983	m265	beetle juice	f
u3986	m265	beetle juice	f
u3988	m265	beetle juice	m
u3990	m266	being there	m
u3993	m266	being there	m
u3998	m266	being there	f
u4000	m266	being there	m
u4006	m266	being there	m
u4008	m266	being there	f
u4011	m266	being there	m
u4012	m266	being there	f
u4013	m266	being there	m
u4020	m267	being john malkovich	m
u4028	m267	being john malkovich	m
u4029	m267	being john malkovich	f
u4030	m267	being john malkovich	m
u4032	m267	being john malkovich	f
u4037	m268	beloved	f
u4039	m268	beloved	f
u4040	m268	beloved	f
u4041	m268	beloved	f
u4043	m268	beloved	m
u4046	m268	beloved	m
u4050	m269	the big lebowski	m
u4055	m269	the big lebowski	m
u4057	m269	the big lebowski	m
u4058	m269	the big lebowski	m
u4060	m269	the big lebowski	f
u4065	m269	the big lebowski	m
u4067	m269	the big lebowski	m
u4071	m271	blade ii	m
u4076	m271	blade ii	f
u4080	m271	blade ii	m
u4081	m272	blade	m
u4086	m272	blade	f
u4089	m272	blade	m
u4090	m273	book of shadows: blair witch 2	F
u4091	m273	book of shadows: blair witch 2	M
u4093	m273	book of shadows: blair witch 2	F
u4096	m273	book of shadows: blair witch 2	M
u4099	m274	blood simple.	f
u4103	m274	blood simple.	m
u4104	m274	blood simple.	m
u4105	m274	blood simple.	m
u4107	m274	blood simple.	m
u4112	m275	bloodmoon	F
u4115	m275	bloodmoon	M
u4125	m276	blow	f
u4128	m276	blow	m
u4130	m276	blow	m
u4133	m276	blow	m
u4134	m276	blow	m
u4136	m276	blow	m
u4139	m276	blow	f
u4141	m276	blow	f
u4148	m277	la battaglia di algeri	m
u4161	m278	body of evidence	m
u4166	m278	body of evidence	m
u4168	m278	body of evidence	f
u4171	m278	body of evidence	m
u4174	m278	body of evidence	f
u4176	m278	body of evidence	m
u4178	m278	body of evidence	f
u4180	m279	the bridges of madison county	f
u4181	m279	the bridges of madison county	f
u4183	m279	the bridges of madison county	f
u4188	m279	the bridges of madison county	m
u4192	m279	the bridges of madison county	m
u4194	m280	bones	m
u4197	m280	bones	m
u4201	m280	bones	m
u4202	m280	bones	f
u4208	m281	bound	m
u4210	m281	bound	f
u4212	m281	bound	m
u4214	m281	bound	f
u4215	m282	the bourne identity	m
u4216	m282	the bourne identity	m
u4218	m282	the bourne identity	m
u4222	m282	the bourne identity	f
u4233	m283	brazil	m
u4239	m283	brazil	m
u4240	m283	brazil	f
u4241	m283	brazil	m
u4249	m283	brazil	m
u4251	m283	brazil	m
u4255	m284	bringing out the dead	m
u4258	m284	bringing out the dead	m
u4261	m284	bringing out the dead	m
u4262	m284	bringing out the dead	m
u4263	m284	bringing out the dead	f
u4267	m284	bringing out the dead	M
u4268	m285	broadcast news	m
u4274	m285	broadcast news	m
u4278	m285	broadcast news	f
u4281	m285	broadcast news	m
u4284	m286	a bucket of blood	f
u4286	m286	a bucket of blood	f
u4288	m286	a bucket of blood	m
u4290	m286	a bucket of blood	m
u4295	m286	a bucket of blood	m
u4298	m287	buffy the vampire slayer	m
u4300	m287	buffy the vampire slayer	f
u4305	m287	buffy the vampire slayer	m
u4307	m287	buffy the vampire slayer	f
u4310	m287	buffy the vampire slayer	m
u4311	m287	buffy the vampire slayer	f
u4312	m287	buffy the vampire slayer	m
u4315	m288	bull durham	f
u4317	m288	bull durham	m
u4323	m288	bull durham	m
u4325	m288	bull durham	m
u4331	m289	casino	m
u4348	m289	casino	m
u4349	m289	casino	f
u4356	m289	casino	m
u4358	m289	casino	m
u4359	m289	casino	m
u4361	m289	casino	m
u4362	m289	casino	f
u4366	m289	casino	m
u4369	m289	casino	m
u4372	m289	casino	m
u4376	m290	catwoman	M
u4383	m290	catwoman	M
u4385	m290	catwoman	f
u4386	m290	catwoman	F
u4393	m291	cellular	F
u4395	m291	cellular	M
u4396	m291	cellular	M
u4398	m291	cellular	M
u4401	m292	the crying game	m
u4404	m292	the crying game	m
u4405	m292	the crying game	m
u4407	m292	the crying game	m
u4408	m292	the crying game	f
u4409	m292	the crying game	m
u4411	m293	charade	M
u4412	m293	charade	m
u4415	m293	charade	M
u4418	m293	charade	m
u4420	m293	charade	m
u4421	m293	charade	M
u4423	m293	charade	m
u4424	m293	charade	f
u4428	m294	cherry falls	m
u4434	m294	cherry falls	f
u4435	m294	cherry falls	m
u4438	m294	cherry falls	f
u4445	m294	cherry falls	f
u4449	m295	chill factor	m
u4451	m295	chill factor	m
u4459	m295	chill factor	m
u4460	m295	chill factor	m
u4462	m295	chill factor	m
u4470	m296	chinatown	m
u4472	m296	chinatown	m
u4475	m296	chinatown	m
u4476	m296	chinatown	f
u4477	m296	chinatown	m
u4492	m296	chinatown	m
u4494	m297	nuovo cinema paradiso	m
u4495	m297	nuovo cinema paradiso	f
u4498	m297	nuovo cinema paradiso	m
u4500	m298	citizen kane	m
u4501	m298	citizen kane	m
u4504	m298	citizen kane	f
u4505	m298	citizen kane	f
u4507	m298	citizen kane	m
u4515	m298	citizen kane	f
u4520	m298	citizen kane	m
u4522	m299	clerks.	f
u4524	m299	clerks.	m
u4525	m299	clerks.	m
u4531	m299	clerks.	m
u4534	m299	clerks.	m
u4535	m299	clerks.	m
u4538	m299	clerks.	m
u4540	m299	clerks.	f
u4546	m300	cliffhanger	m
u4547	m300	cliffhanger	m
u4548	m300	cliffhanger	f
u4551	m300	cliffhanger	m
u4553	m300	cliffhanger	m
u4555	m301	a clockwork orange	m
u4558	m301	a clockwork orange	m
u4560	m301	a clockwork orange	m
u4562	m301	a clockwork orange	f
u4569	m301	a clockwork orange	m
u4570	m301	a clockwork orange	m
u4572	m301	a clockwork orange	m
u4575	m302	collateral	f
u4577	m302	collateral	m
u4584	m302	collateral	m
u4587	m302	collateral	m
u4592	m303	conspiracy theory	m
u4593	m303	conspiracy theory	m
u4595	m303	conspiracy theory	F
u4596	m303	conspiracy theory	m
u4601	m304	contact	m
u4602	m304	contact	f
u4603	m304	contact	m
u4605	m304	contact	m
u4609	m304	contact	M
u4612	m304	contact	m
u4615	m305	cool hand luke	f
u4620	m305	cool hand luke	m
u4622	m305	cool hand luke	m
u4623	m305	cool hand luke	m
u4626	m306	copycat	m
u4630	m306	copycat	f
u4631	m306	copycat	f
u4634	m306	copycat	m
u4635	m306	copycat	m
u4640	m307	crash	F
u4641	m307	crash	f
u4642	m307	crash	M
u4645	m308	crazy love	M
u4646	m308	crazy love	F
u4647	m308	crazy love	M
u4649	m308	crazy love	f
u4651	m308	crazy love	M
u4653	m308	crazy love	f
u4658	m309	crime spree	m
u4662	m309	crime spree	m
u4663	m309	crime spree	m
u4667	m309	crime spree	m
u4668	m309	crime spree	f
u4681	m310	crouching tiger hidden dragon	F
u4682	m310	crouching tiger hidden dragon	m
u4688	m310	crouching tiger hidden dragon	f
u4689	m311	the crow	m
u4693	m311	the crow	m
u4704	m312	cruel intentions	f
u4706	m312	cruel intentions	m
u4707	m312	cruel intentions	f
u4708	m312	cruel intentions	f
u4709	m312	cruel intentions	m
u4710	m312	cruel intentions	f
u4717	m312	cruel intentions	m
u4718	m313	the curse of the cat people	f
u4719	m313	the curse of the cat people	f
u4720	m313	the curse of the cat people	f
u4721	m313	the curse of the cat people	m
u4722	m313	the curse of the cat people	f
u4725	m313	the curse of the cat people	f
u4726	m313	the curse of the cat people	m
u4729	m314	the curse	F
u4731	m314	the curse	m
u4732	m314	the curse	F
u4733	m314	the curse	M
u4734	m314	the curse	m
u4737	m314	the curse	M
u4746	m315	dark city	m
u4751	m316	dave	m
u4752	m316	dave	m
u4753	m316	dave	m
u4754	m316	dave	f
u4756	m316	dave	m
u4758	m316	dave	m
u4763	m317	day of the dead	m
u4770	m317	day of the dead	f
u4771	m317	day of the dead	m
u4776	m318	dead poets society	m
u4778	m318	dead poets society	f
u4781	m318	dead poets society	m
u4782	m318	dead poets society	m
u4785	m318	dead poets society	m
u4788	m318	dead poets society	m
u4790	m319	deep rising	m
u4791	m319	deep rising	m
u4794	m319	deep rising	m
u4795	m319	deep rising	f
u4797	m320	the deer hunter	m
u4803	m320	the deer hunter	m
u4805	m320	the deer hunter	f
u4808	m320	the deer hunter	m
u4812	m320	the deer hunter	m
u4826	m322	the devil and daniel webster	m
u4828	m322	the devil and daniel webster	m
u4829	m322	the devil and daniel webster	M
u4831	m322	the devil and daniel webster	F
u4833	m322	the devil and daniel webster	M
u4839	m322	the devil and daniel webster	m
u4840	m323	die hard	m
u4843	m323	die hard	m
u4846	m323	die hard	m
u4847	m323	die hard	m
u4848	m323	die hard	m
u4857	m324	dog day afternoon	m
u4859	m324	dog day afternoon	m
u4860	m324	dog day afternoon	m
u4863	m324	dog day afternoon	m
u4865	m324	dog day afternoon	m
u4866	m324	dog day afternoon	m
u4868	m324	dog day afternoon	m
u4869	m324	dog day afternoon	f
u4871	m325	domino	m
u4874	m325	domino	f
u4875	m325	domino	m
u4892	m326	do the right thing	f
u4895	m326	do the right thing	m
u4896	m326	do the right thing	m
u4898	m326	do the right thing	m
u4900	m326	do the right thing	m
u4901	m326	do the right thing	m
u4902	m326	do the right thing	f
u4903	m326	do the right thing	m
u4906	m327	dumb and dumberer: when harry met lloyd	m
u4907	m327	dumb and dumberer: when harry met lloyd	f
u4910	m327	dumb and dumberer: when harry met lloyd	m
u4914	m327	dumb and dumberer: when harry met lloyd	f
u4915	m327	dumb and dumberer: when harry met lloyd	m
u4929	m328	dune	m
u4931	m328	dune	f
u4934	m329	ed wood	m
u4940	m329	ed wood	f
u4941	m329	ed wood	m
u4943	m329	ed wood	m
u4945	m329	ed wood	f
u4952	m329	ed wood	m
u4954	m329	ed wood	m
u4956	m330	edtv	m
u4958	m330	edtv	f
u4960	m330	edtv	m
u4963	m330	edtv	f
u4965	m330	edtv	m
u4969	m330	edtv	m
u4972	m330	edtv	f
u4979	m331	election	m
u4986	m331	election	f
u4988	m331	election	f
u4991	m332	l.a. confidential	m
u4996	m332	l.a. confidential	m
u4997	m332	l.a. confidential	m
u4998	m332	l.a. confidential	M
u4999	m332	l.a. confidential	m
u5001	m332	l.a. confidential	f
u5004	m332	l.a. confidential	m
u5015	m333	enemy of the state	m
u5016	m333	enemy of the state	m
u5020	m333	enemy of the state	m
u5024	m333	enemy of the state	m
u5026	m333	enemy of the state	m
u5036	m333	enemy of the state	f
u5037	m333	enemy of the state	m
u5039	m333	enemy of the state	f
u5046	m334	the english patient	M
u5048	m334	the english patient	m
u5051	m334	the english patient	f
u5054	m334	the english patient	f
u5055	m334	the english patient	m
u5057	m334	the english patient	m
u5062	m334	the english patient	M
u5063	m335	entrapment	m
u5064	m335	entrapment	f
u5065	m335	entrapment	m
u5067	m335	entrapment	m
u5073	m336	erin brockovich	f
u5074	m336	erin brockovich	m
u5076	m336	erin brockovich	f
u5078	m336	erin brockovich	m
u5097	m337	star wars: the empire strikes back	M
u5098	m337	star wars: the empire strikes back	m
u5099	m337	star wars: the empire strikes back	F
u5100	m337	star wars: the empire strikes back	m
u5105	m337	star wars: the empire strikes back	m
u5116	m339	escape from l.a.	m
u5117	m339	escape from l.a.	m
u5120	m339	escape from l.a.	m
u5125	m340	excalibur	m
u5129	m340	excalibur	m
u5130	m340	excalibur	m
u5138	m341	the exorcist	f
u5140	m341	the exorcist	m
u5144	m341	the exorcist	m
u5145	m341	the exorcist	m
u5146	m341	the exorcist	m
u5151	m341	the exorcist	f
u5153	m341	the exorcist	f
u5161	m342	the fabulous baker boys	m
u5164	m342	the fabulous baker boys	m
u5172	m342	the fabulous baker boys	f
u5173	m342	the fabulous baker boys	f
u5177	m343	face/off	m
u5179	m343	face/off	m
u5182	m343	face/off	f
u5193	m344	the family man	m
u5194	m344	the family man	f
u5195	m344	the family man	m
u5197	m344	the family man	m
u5200	m344	the family man	m
u5201	m344	the family man	f
u5211	m345	the fantastic four	m
u5214	m345	the fantastic four	m
u5216	m345	the fantastic four	m
u5218	m345	the fantastic four	F
u5220	m345	the fantastic four	m
u5221	m346	fantastic voyage	m
u5222	m346	fantastic voyage	f
u5223	m346	fantastic voyage	m
u5224	m346	fantastic voyage	m
u5226	m346	fantastic voyage	m
u5230	m346	fantastic voyage	m
u5232	m347	fargo	m
u5236	m347	fargo	m
u5240	m347	fargo	m
u5241	m347	fargo	m
u5243	m347	fargo	f
u5244	m347	fargo	m
u5245	m347	fargo	m
u5252	m347	fargo	m
u5253	m347	fargo	m
u5262	m348	fight club	M
u5265	m348	fight club	f
u5269	m348	fight club	m
u5273	m349	final destination 2	f
u5281	m349	final destination 2	f
u5287	m349	final destination 2	m
u5289	m350	final destination	m
u5292	m350	final destination	f
u5296	m351	rambo: first blood part ii	M
u5297	m351	rambo: first blood part ii	f
u5302	m351	rambo: first blood part ii	m
u5304	m351	rambo: first blood part ii	m
u5305	m352	the fisher king	f
u5310	m352	the fisher king	m
u5312	m352	the fisher king	f
u5313	m352	the fisher king	m
u5317	m353	five easy pieces	M
u5319	m353	five easy pieces	f
u5323	m353	five easy pieces	f
u5327	m353	five easy pieces	f
u5331	m354	five feet high and rising	f
u5333	m354	five feet high and rising	m
u5338	m354	five feet high and rising	m
u5343	m355	fletch	M
u5344	m355	fletch	m
u5345	m355	fletch	m
u5348	m355	fletch	m
u5352	m355	fletch	m
u5355	m355	fletch	F
u5356	m355	fletch	f
u5357	m355	fletch	f
u5359	m355	fletch	m
u5360	m355	fletch	m
u5362	m356	the adventures of ford fairlane	f
u5364	m356	the adventures of ford fairlane	m
u5365	m356	the adventures of ford fairlane	m
u5366	m356	the adventures of ford fairlane	f
u5372	m356	the adventures of ford fairlane	m
u5373	m356	the adventures of ford fairlane	f
u5382	m357	the french connection	m
u5389	m357	the french connection	m
u5394	m358	frequency	m
u5397	m358	frequency	m
u5399	m358	frequency	f
u5400	m358	frequency	m
u5404	m359	friday the 13th part iii	m
u5406	m359	friday the 13th part iii	f
u5408	m359	friday the 13th part iii	f
u5410	m359	friday the 13th part iii	m
u5411	m359	friday the 13th part iii	f
u5422	m360	jason lives: friday the 13th part vi	m
u5425	m360	jason lives: friday the 13th part vi	m
u5431	m361	jason goes to hell: the final friday	m
u5433	m361	jason goes to hell: the final friday	m
u5435	m362	friday the 13th part viii: jason takes manhattan	f
u5437	m362	friday the 13th part viii: jason takes manhattan	m
u5438	m362	friday the 13th part viii: jason takes manhattan	f
u5440	m362	friday the 13th part viii: jason takes manhattan	f
u5441	m362	friday the 13th part viii: jason takes manhattan	m
u5443	m362	friday the 13th part viii: jason takes manhattan	f
u5447	m363	game 6	m
u5450	m363	game 6	f
u5451	m363	game 6	f
u5452	m363	game 6	f
u5454	m363	game 6	m
u5455	m363	game 6	m
u5456	m363	game 6	f
u5461	m363	game 6	f
u5481	m365	gattaca	M
u5483	m365	gattaca	m
u5488	m365	gattaca	f
u5489	m365	gattaca	m
u5494	m366	the getaway	m
u5495	m366	the getaway	f
u5496	m366	the getaway	m
u5504	m367	get carter	m
u5507	m367	get carter	m
u5511	m367	get carter	f
u5512	m367	get carter	m
u5514	m367	get carter	f
u5516	m367	get carter	m
u5518	m367	get carter	f
u5522	m368	glengarry glen ross	m
u5524	m368	glengarry glen ross	m
u5525	m368	glengarry glen ross	m
u5526	m368	glengarry glen ross	m
u5527	m368	glengarry glen ross	m
u5528	m368	glengarry glen ross	m
u5538	m369	the godfather: part ii	m
u5540	m369	the godfather: part ii	m
u5541	m369	the godfather: part ii	f
u5545	m369	the godfather: part ii	m
u5548	m369	the godfather: part ii	m
u5551	m369	the godfather: part ii	m
u5552	m369	the godfather: part ii	m
u5561	m370	gods and monsters	f
u5562	m370	gods and monsters	m
u5563	m370	gods and monsters	m
u5568	m370	gods and monsters	f
